id,radius,length,pd_radius,pd_length,sld,sld_solvent,model_scale,model_abs
cyl_000950,22.039547,721.969727,0.218187,0.255113,2.565735,1.0,1.0,0.0
cyl_000951,116.325592,301.656564,0.167387,0.018011,4.425398,1.0,1.0,0.0
cyl_000952,85.804557,924.788026,0.219138,0.051651,5.810927,1.0,1.0,0.0
cyl_000953,86.931565,213.425393,0.144647,0.207388,4.29091,1.0,1.0,0.0
cyl_000954,85.654537,326.918043,0.108249,0.195923,5.054581,1.0,1.0,0.0
cyl_000955,37.168588,445.041699,0.273146,0.291768,3.558694,1.0,1.0,0.0
cyl_000956,100.820147,399.389456,0.218596,0.130213,1.422565,1.0,1.0,0.0
cyl_000957,56.423539,277.429833,0.053587,0.151473,6.157811,1.0,1.0,0.0
cyl_000958,31.538039,205.00199,0.167896,0.217384,3.033859,1.0,1.0,0.0
cyl_000959,62.084941,332.73194,0.277458,0.095148,2.407077,1.0,1.0,0.0
cyl_000960,57.010867,890.662793,0.017975,0.223386,7.851858,1.0,1.0,0.0
cyl_000961,130.732609,201.668415,0.004871,0.260624,3.649168,1.0,1.0,0.0
cyl_000962,42.774578,299.824387,0.127114,0.090861,5.080076,1.0,1.0,0.0
cyl_000963,44.243132,992.910243,0.29031,0.251384,3.876385,1.0,1.0,0.0
cyl_000964,46.335066,203.208608,0.243761,0.247581,5.467949,1.0,1.0,0.0
cyl_000965,86.291653,224.780941,0.27263,0.219326,3.991364,1.0,1.0,0.0
cyl_000966,23.946118,445.825138,0.262101,0.261925,4.293295,1.0,1.0,0.0
cyl_000967,63.797343,758.589235,0.161715,0.094986,3.089473,1.0,1.0,0.0
cyl_000968,22.867075,256.133419,0.281526,0.013891,3.394545,1.0,1.0,0.0
cyl_000969,56.274685,809.044714,0.04309,0.280117,0.593023,1.0,1.0,0.0
cyl_000970,23.914437,652.708854,0.107733,0.009076,2.489172,1.0,1.0,0.0
cyl_000971,23.643981,882.01555,0.072131,0.289693,3.118499,1.0,1.0,0.0
cyl_000972,160.366486,465.053435,0.257469,0.172661,3.58864,1.0,1.0,0.0
cyl_000973,67.93591,285.205405,0.014678,0.19432,6.325347,1.0,1.0,0.0
cyl_000974,22.597641,482.658908,0.206598,0.16717,4.398408,1.0,1.0,0.0
cyl_000975,113.153734,642.589331,0.288515,0.116658,7.668195,1.0,1.0,0.0
cyl_000976,20.574568,227.39163,0.168284,0.10922,1.698199,1.0,1.0,0.0
cyl_000977,199.663731,679.237952,0.105284,0.061725,4.906732,1.0,1.0,0.0
cyl_000978,21.723036,246.61421,0.029347,0.233898,4.0124,1.0,1.0,0.0
cyl_000979,55.131167,212.979206,0.189149,0.074093,5.558408,1.0,1.0,0.0
cyl_000980,50.311143,622.418987,0.175898,0.161377,1.380953,1.0,1.0,0.0
cyl_000981,28.930193,347.368891,0.205602,0.179485,5.969821,1.0,1.0,0.0
cyl_000982,59.563148,327.818568,0.224583,0.265281,5.279673,1.0,1.0,0.0
cyl_000983,185.780342,217.83335,0.064973,0.071945,4.850865,1.0,1.0,0.0
cyl_000984,82.943044,296.605917,0.081156,0.057215,6.891421,1.0,1.0,0.0
cyl_000985,38.24911,666.746071,0.263563,0.197627,5.219799,1.0,1.0,0.0
cyl_000986,132.894124,863.502283,0.256978,0.198642,3.14492,1.0,1.0,0.0
cyl_000987,49.625103,311.592692,0.079873,0.11761,3.891147,1.0,1.0,0.0
cyl_000988,26.877205,572.589721,0.07892,0.027643,1.535735,1.0,1.0,0.0
cyl_000989,155.20368,261.843967,0.104823,0.172569,5.71196,1.0,1.0,0.0
cyl_000990,195.397916,482.19808,0.050513,0.126209,0.511791,1.0,1.0,0.0
cyl_000991,62.647836,743.703351,0.150086,0.111345,3.010922,1.0,1.0,0.0
cyl_000992,111.630692,491.817457,0.244812,0.277264,6.355193,1.0,1.0,0.0
cyl_000993,62.751614,247.562264,0.126313,0.058911,1.770859,1.0,1.0,0.0
cyl_000994,35.098557,349.046645,0.026816,0.062205,1.4853,1.0,1.0,0.0
cyl_000995,41.958238,332.357205,0.055012,0.256473,5.52849,1.0,1.0,0.0
cyl_000996,47.175492,987.857023,0.137395,0.267351,1.158808,1.0,1.0,0.0
cyl_000997,34.215826,275.691737,0.190797,0.272375,6.721031,1.0,1.0,0.0
cyl_000998,28.280494,321.568138,0.125122,0.03462,4.113041,1.0,1.0,0.0
cyl_000999,65.047071,683.543729,0.141222,0.066793,7.082766,1.0,1.0,0.0
cyl_001000,37.842022,566.911806,0.27967,0.286983,3.760265,1.0,1.0,0.0
cyl_001001,66.027662,685.566254,0.044116,0.266489,0.531157,1.0,1.0,0.0
cyl_001002,31.232959,532.946603,0.092423,0.250085,5.601827,1.0,1.0,0.0
cyl_001003,34.504028,201.128696,0.027932,0.137509,5.274925,1.0,1.0,0.0
cyl_001004,58.804677,472.273506,0.16002,0.152051,6.187686,1.0,1.0,0.0
cyl_001005,110.924858,966.398167,0.058879,0.290117,0.966519,1.0,1.0,0.0
cyl_001006,102.280585,587.545059,0.084529,0.253667,0.630295,1.0,1.0,0.0
cyl_001007,106.370864,566.018118,0.078677,0.05814,7.694634,1.0,1.0,0.0
cyl_001008,130.49852,777.67856,0.191944,0.239497,2.847214,1.0,1.0,0.0
cyl_001009,134.230119,355.126955,0.173471,0.263854,3.701889,1.0,1.0,0.0
cyl_001010,110.244372,212.59007,0.041114,0.231543,6.178455,1.0,1.0,0.0
cyl_001011,21.384902,583.447939,0.154789,0.142887,5.975259,1.0,1.0,0.0
cyl_001012,70.852049,386.043565,0.016515,0.009886,5.120993,1.0,1.0,0.0
cyl_001013,61.544937,346.60113,0.170819,0.177601,4.710874,1.0,1.0,0.0
cyl_001014,24.864621,278.062493,0.203733,0.114867,5.724437,1.0,1.0,0.0
cyl_001015,27.794709,505.244757,0.194618,0.149378,6.133983,1.0,1.0,0.0
cyl_001016,167.947159,606.85174,0.049313,0.005337,3.71737,1.0,1.0,0.0
cyl_001017,89.726502,604.619217,0.191025,0.089286,7.932937,1.0,1.0,0.0
cyl_001018,164.911783,739.852472,0.264303,0.02678,6.603662,1.0,1.0,0.0
cyl_001019,42.823054,952.456641,0.174999,0.26378,6.423869,1.0,1.0,0.0
cyl_001020,186.972288,476.70816,0.266722,0.252247,7.427529,1.0,1.0,0.0
cyl_001021,22.313381,924.917557,0.266893,0.086048,2.396885,1.0,1.0,0.0
cyl_001022,114.816254,688.225146,0.121984,0.123241,6.304971,1.0,1.0,0.0
cyl_001023,105.30609,675.933958,0.068077,0.140682,6.417569,1.0,1.0,0.0
cyl_001024,107.089447,287.479997,0.117961,0.02426,2.745829,1.0,1.0,0.0
cyl_001025,45.958017,768.459272,0.127822,0.291368,2.65954,1.0,1.0,0.0
cyl_001026,159.588251,289.371207,0.274734,0.030346,4.534121,1.0,1.0,0.0
cyl_001027,66.508806,271.542248,0.008025,0.162156,7.03926,1.0,1.0,0.0
cyl_001028,49.841545,408.19022,0.004048,0.234427,7.48207,1.0,1.0,0.0
cyl_001029,143.32556,498.852622,0.22156,0.129531,6.833282,1.0,1.0,0.0
cyl_001030,105.865453,339.534906,0.217871,0.077079,7.37367,1.0,1.0,0.0
cyl_001031,43.221903,308.29083,0.195417,0.141604,1.411205,1.0,1.0,0.0
cyl_001032,43.123534,280.601731,0.071206,0.074419,6.97763,1.0,1.0,0.0
cyl_001033,92.925031,981.185696,0.179634,0.191075,6.414733,1.0,1.0,0.0
cyl_001034,41.42954,433.212088,0.035541,0.100482,7.402582,1.0,1.0,0.0
cyl_001035,43.513574,686.512013,0.109604,0.079529,2.317837,1.0,1.0,0.0
cyl_001036,29.707595,277.821504,0.206513,0.091073,7.84942,1.0,1.0,0.0
cyl_001037,92.513159,844.675668,0.010482,0.201461,2.945704,1.0,1.0,0.0
cyl_001038,35.262395,261.443753,0.046962,0.13013,1.952858,1.0,1.0,0.0
cyl_001039,31.027158,882.715127,0.011665,0.031967,6.434715,1.0,1.0,0.0
cyl_001040,21.549551,838.852587,0.040004,0.007906,4.190888,1.0,1.0,0.0
cyl_001041,30.074447,685.829594,0.174334,0.046545,1.280746,1.0,1.0,0.0
cyl_001042,137.060359,378.600382,0.187925,0.058423,0.908396,1.0,1.0,0.0
cyl_001043,78.040091,546.226905,0.292683,0.199832,7.32143,1.0,1.0,0.0
cyl_001044,26.716724,342.318238,0.16929,0.109084,7.564542,1.0,1.0,0.0
cyl_001045,133.612585,216.576323,0.09281,0.255883,1.531665,1.0,1.0,0.0
cyl_001046,74.076724,395.057712,0.062917,0.137194,5.511678,1.0,1.0,0.0
cyl_001047,60.476494,624.582139,0.036756,0.210253,2.552672,1.0,1.0,0.0
cyl_001048,29.038115,307.758065,0.248072,0.130919,1.332279,1.0,1.0,0.0
cyl_001049,58.262431,943.111398,0.134292,0.078892,2.433695,1.0,1.0,0.0
cyl_001050,27.86872,706.388188,0.007046,0.283017,3.352205,1.0,1.0,0.0
cyl_001051,45.059276,838.379313,0.261289,0.189327,6.809052,1.0,1.0,0.0
cyl_001052,58.606719,474.362381,0.111642,0.155243,3.682964,1.0,1.0,0.0
cyl_001053,35.523418,858.341263,0.087904,0.169033,5.48373,1.0,1.0,0.0
cyl_001054,31.783242,659.619766,0.06152,0.035972,6.346936,1.0,1.0,0.0
cyl_001055,148.950382,424.041761,0.012742,0.085092,1.165017,1.0,1.0,0.0
cyl_001056,172.574652,257.798461,0.293284,0.284363,4.641244,1.0,1.0,0.0
cyl_001057,96.333751,254.040802,0.131394,0.154813,3.076113,1.0,1.0,0.0
cyl_001058,73.610558,362.53036,0.20032,0.105854,2.853462,1.0,1.0,0.0
cyl_001059,54.578152,227.508336,0.234471,0.019081,7.158748,1.0,1.0,0.0
cyl_001060,32.34461,542.40915,0.102293,0.269056,3.847802,1.0,1.0,0.0
cyl_001061,27.725318,272.825107,0.096006,0.189461,7.887288,1.0,1.0,0.0
cyl_001062,180.178821,547.10347,0.298645,0.208274,0.668631,1.0,1.0,0.0
cyl_001063,28.69439,355.80044,0.033695,0.114521,2.621047,1.0,1.0,0.0
cyl_001064,39.547547,247.507341,0.291693,0.287316,6.243792,1.0,1.0,0.0
cyl_001065,58.463086,598.175855,0.292008,0.082825,2.521151,1.0,1.0,0.0
cyl_001066,157.587437,451.953109,0.140788,0.045279,7.244108,1.0,1.0,0.0
cyl_001067,26.268512,752.322909,0.127465,0.26998,0.95489,1.0,1.0,0.0
cyl_001068,23.767885,359.327982,0.241573,0.153302,6.56348,1.0,1.0,0.0
cyl_001069,25.766099,760.084968,0.050122,0.25177,1.374581,1.0,1.0,0.0
cyl_001070,154.02721,984.24083,0.165604,0.190926,2.716219,1.0,1.0,0.0
cyl_001071,157.826114,556.110883,0.024347,0.134483,2.204428,1.0,1.0,0.0
cyl_001072,148.011433,329.208198,0.068803,0.290406,7.03172,1.0,1.0,0.0
cyl_001073,28.957324,561.628211,0.181633,0.236676,5.564345,1.0,1.0,0.0
cyl_001074,138.257199,243.689013,0.191168,0.006625,2.234569,1.0,1.0,0.0
cyl_001075,136.138715,949.438419,0.110942,0.244098,2.42354,1.0,1.0,0.0
cyl_001076,176.298778,425.634874,0.185779,0.282358,3.95301,1.0,1.0,0.0
cyl_001077,148.909289,957.304625,0.25317,0.230402,7.586745,1.0,1.0,0.0
cyl_001078,22.11101,205.605654,0.211363,0.00701,3.06405,1.0,1.0,0.0
cyl_001079,24.362816,279.063393,0.086083,0.085288,0.87195,1.0,1.0,0.0
cyl_001080,60.057198,262.095374,0.237563,0.261163,7.433827,1.0,1.0,0.0
cyl_001081,179.637818,862.127179,0.178822,0.254378,0.904927,1.0,1.0,0.0
cyl_001082,24.144808,628.949426,0.046726,0.256274,3.173955,1.0,1.0,0.0
cyl_001083,88.520508,292.775737,0.021506,0.112,2.436101,1.0,1.0,0.0
cyl_001084,42.42955,522.375292,0.22997,0.230714,1.397084,1.0,1.0,0.0
cyl_001085,186.260345,261.030428,0.201685,0.048088,5.301493,1.0,1.0,0.0
cyl_001086,191.561384,668.569409,0.081862,0.059846,5.034627,1.0,1.0,0.0
cyl_001087,86.722119,297.15934,0.123908,0.047511,4.840833,1.0,1.0,0.0
cyl_001088,24.7988,316.170303,0.264484,0.206692,2.885805,1.0,1.0,0.0
cyl_001089,25.450705,237.5774,0.267406,0.025449,0.508018,1.0,1.0,0.0
cyl_001090,177.592879,303.895266,0.038818,0.179831,5.966856,1.0,1.0,0.0
cyl_001091,135.8862,710.500821,0.262425,0.057714,3.653209,1.0,1.0,0.0
cyl_001092,42.096527,945.6706,0.197881,0.229547,2.961429,1.0,1.0,0.0
cyl_001093,168.578517,342.068655,0.074828,0.004769,0.684261,1.0,1.0,0.0
cyl_001094,125.242888,332.933716,0.065999,0.235715,0.851072,1.0,1.0,0.0
cyl_001095,85.025853,576.673323,0.156251,0.155008,1.499527,1.0,1.0,0.0
cyl_001096,47.651655,311.930676,0.13227,0.236792,3.031103,1.0,1.0,0.0
cyl_001097,42.035441,755.464278,0.034324,0.263609,2.526183,1.0,1.0,0.0
cyl_001098,47.513596,672.487374,0.005851,0.17053,5.5095,1.0,1.0,0.0
cyl_001099,124.169376,437.985605,0.231046,0.05784,1.826297,1.0,1.0,0.0
cyl_001100,31.440173,248.833293,0.104403,0.270677,7.808787,1.0,1.0,0.0
cyl_001101,31.632036,966.988213,0.017664,0.227124,5.265155,1.0,1.0,0.0
cyl_001102,22.628653,215.621091,0.189322,0.147001,2.349723,1.0,1.0,0.0
cyl_001103,43.902842,526.020784,0.120595,0.111068,6.906094,1.0,1.0,0.0
cyl_001104,45.521626,456.285425,0.229854,0.214334,5.938407,1.0,1.0,0.0
cyl_001105,73.052833,216.211008,0.291225,0.129712,7.164791,1.0,1.0,0.0
cyl_001106,123.452735,444.256241,0.286244,0.232766,3.608209,1.0,1.0,0.0
cyl_001107,39.080953,220.858169,0.174735,0.207635,6.101416,1.0,1.0,0.0
cyl_001108,31.118585,989.718319,0.236157,0.112998,4.002567,1.0,1.0,0.0
cyl_001109,32.100744,266.631364,0.258875,0.190676,5.687895,1.0,1.0,0.0
cyl_001110,142.28289,298.11501,0.222635,0.093085,3.641921,1.0,1.0,0.0
cyl_001111,56.450036,602.588067,0.272369,0.090122,7.863229,1.0,1.0,0.0
cyl_001112,22.906532,383.959081,0.028051,0.252713,7.711517,1.0,1.0,0.0
cyl_001113,60.822835,232.843815,0.202077,0.142566,1.687351,1.0,1.0,0.0
cyl_001114,162.948396,367.247202,0.109497,0.154277,7.814907,1.0,1.0,0.0
cyl_001115,152.176548,828.197009,0.175603,0.021174,6.130112,1.0,1.0,0.0
cyl_001116,41.315143,561.169485,0.045544,0.053476,3.356455,1.0,1.0,0.0
cyl_001117,95.149313,732.469219,0.230306,0.246632,2.660294,1.0,1.0,0.0
cyl_001118,83.14766,947.326327,0.010763,0.086297,7.06248,1.0,1.0,0.0
cyl_001119,53.70622,374.965872,0.144955,0.283621,4.475388,1.0,1.0,0.0
cyl_001120,166.724295,263.078198,0.049719,0.045524,0.690243,1.0,1.0,0.0
cyl_001121,31.404417,223.14409,0.112481,0.234459,7.788613,1.0,1.0,0.0
cyl_001122,24.272396,494.717709,0.026645,0.239994,7.360749,1.0,1.0,0.0
cyl_001123,21.512994,782.107215,0.089874,0.092891,1.364546,1.0,1.0,0.0
cyl_001124,96.751046,497.39527,0.138018,0.106775,7.474532,1.0,1.0,0.0
cyl_001125,153.173783,900.349408,0.260382,0.085503,1.452508,1.0,1.0,0.0
cyl_001126,63.210799,600.383342,0.188703,0.069071,3.140346,1.0,1.0,0.0
cyl_001127,175.549434,874.846339,0.169104,0.022132,7.15023,1.0,1.0,0.0
cyl_001128,133.103182,259.669796,0.194347,0.115406,4.535885,1.0,1.0,0.0
cyl_001129,103.777515,739.247411,0.141572,0.136864,6.917908,1.0,1.0,0.0
cyl_001130,154.991226,383.010563,0.158179,0.178119,3.227253,1.0,1.0,0.0
cyl_001131,36.559769,223.348204,0.269372,0.14673,5.962025,1.0,1.0,0.0
cyl_001132,20.128949,895.964938,0.07426,0.050088,2.72234,1.0,1.0,0.0
cyl_001133,36.069887,394.209944,0.012596,0.087601,1.062468,1.0,1.0,0.0
cyl_001134,52.365918,227.186187,0.249712,0.016656,5.365349,1.0,1.0,0.0
cyl_001135,92.161791,923.528668,0.121074,0.22155,7.273183,1.0,1.0,0.0
cyl_001136,57.849514,393.514149,0.037652,0.192776,1.930061,1.0,1.0,0.0
cyl_001137,29.122879,864.457133,0.258634,0.092795,6.691742,1.0,1.0,0.0
cyl_001138,170.981889,244.764667,0.257611,0.286033,1.447853,1.0,1.0,0.0
cyl_001139,41.076821,239.965542,0.057291,0.186326,0.624845,1.0,1.0,0.0
cyl_001140,69.364493,242.769695,0.216382,0.062663,1.718498,1.0,1.0,0.0
cyl_001141,63.91414,721.061355,0.149661,0.152538,5.763584,1.0,1.0,0.0
cyl_001142,90.416965,229.124786,0.281634,0.143946,3.997606,1.0,1.0,0.0
cyl_001143,39.756407,397.116795,0.165943,0.293642,1.16201,1.0,1.0,0.0
cyl_001144,103.733861,275.844198,0.080762,0.068129,5.490964,1.0,1.0,0.0
cyl_001145,32.000285,954.830738,0.025023,0.155543,4.152025,1.0,1.0,0.0
cyl_001146,171.961343,716.9168,0.270324,0.061412,2.246863,1.0,1.0,0.0
cyl_001147,191.361771,982.821294,0.217037,0.198094,2.214526,1.0,1.0,0.0
cyl_001148,69.779206,370.281847,0.135614,0.210073,2.949656,1.0,1.0,0.0
cyl_001149,20.668464,766.684993,0.268274,0.203049,7.748848,1.0,1.0,0.0
cyl_001150,20.339389,887.859761,0.160638,0.21069,6.632132,1.0,1.0,0.0
cyl_001151,84.971512,276.145174,0.083202,0.044112,1.603568,1.0,1.0,0.0
cyl_001152,76.96635,379.928641,0.245065,0.152963,2.332517,1.0,1.0,0.0
cyl_001153,46.534508,324.65393,0.166568,0.194963,5.296035,1.0,1.0,0.0
cyl_001154,79.561294,539.671479,0.164503,0.089503,2.974934,1.0,1.0,0.0
cyl_001155,31.059894,497.107306,0.084619,0.118899,0.559315,1.0,1.0,0.0
cyl_001156,66.892624,839.985174,0.265789,0.066612,1.885367,1.0,1.0,0.0
cyl_001157,102.546196,587.465616,0.271049,0.225884,2.857431,1.0,1.0,0.0
cyl_001158,150.113242,243.995581,0.258564,0.296468,4.257086,1.0,1.0,0.0
cyl_001159,21.134825,561.11127,0.296979,0.264878,4.73843,1.0,1.0,0.0
cyl_001160,70.923674,950.529667,0.252271,0.229325,7.966029,1.0,1.0,0.0
cyl_001161,20.15421,422.641871,0.123046,0.230171,1.933275,1.0,1.0,0.0
cyl_001162,108.133076,913.106018,0.019218,0.137572,2.811371,1.0,1.0,0.0
cyl_001163,36.563285,477.390172,0.109673,0.057005,2.531592,1.0,1.0,0.0
cyl_001164,75.423028,749.159037,0.111976,0.163909,7.6002,1.0,1.0,0.0
cyl_001165,28.454246,304.006927,0.172643,0.169521,5.552677,1.0,1.0,0.0
cyl_001166,56.880653,785.043565,0.148221,0.106337,1.476944,1.0,1.0,0.0
cyl_001167,101.816934,506.657989,0.287607,0.245345,1.823418,1.0,1.0,0.0
cyl_001168,97.939146,275.451136,0.207332,0.081271,1.067038,1.0,1.0,0.0
cyl_001169,35.362266,202.548366,0.054337,0.238741,7.25534,1.0,1.0,0.0
cyl_001170,28.873092,401.64919,0.017752,0.212984,0.840314,1.0,1.0,0.0
cyl_001171,131.919317,200.89986,0.157,0.289246,2.772125,1.0,1.0,0.0
cyl_001172,20.735171,506.178841,0.016702,0.186551,2.145328,1.0,1.0,0.0
cyl_001173,139.06112,218.355642,0.204771,0.208478,1.094568,1.0,1.0,0.0
cyl_001174,53.869599,374.831561,0.017202,0.226579,4.857085,1.0,1.0,0.0
cyl_001175,119.004654,380.430386,0.235514,0.03875,5.249311,1.0,1.0,0.0
cyl_001176,133.326314,222.402053,0.023006,0.096537,6.852714,1.0,1.0,0.0
cyl_001177,20.316161,723.14706,0.213363,0.170044,0.951799,1.0,1.0,0.0
cyl_001178,23.163518,541.550294,0.129539,0.213109,3.419269,1.0,1.0,0.0
cyl_001179,140.055991,434.496438,0.197366,0.174686,4.935431,1.0,1.0,0.0
cyl_001180,194.911456,702.120359,0.076488,0.019678,5.408944,1.0,1.0,0.0
cyl_001181,30.052406,508.449021,0.189452,0.05618,3.308643,1.0,1.0,0.0
cyl_001182,110.502303,487.219654,0.241199,0.049028,4.405998,1.0,1.0,0.0
cyl_001183,53.2758,376.247697,0.146963,0.051968,6.105824,1.0,1.0,0.0
cyl_001184,48.057988,327.505058,0.275602,0.149488,2.674053,1.0,1.0,0.0
cyl_001185,29.929256,345.628047,0.220945,0.102663,4.583169,1.0,1.0,0.0
cyl_001186,144.605389,292.190355,0.086172,0.013096,7.021097,1.0,1.0,0.0
cyl_001187,33.351742,205.154558,0.20522,0.149171,5.787835,1.0,1.0,0.0
cyl_001188,55.765549,578.409859,0.262977,0.1017,6.900053,1.0,1.0,0.0
cyl_001189,112.508737,405.397794,0.227453,0.152316,4.921899,1.0,1.0,0.0
cyl_001190,63.628097,896.722857,0.041587,0.298062,6.436802,1.0,1.0,0.0
cyl_001191,24.055682,830.446323,0.055873,0.110292,7.72502,1.0,1.0,0.0
cyl_001192,41.730097,826.278308,0.022007,0.145785,1.991684,1.0,1.0,0.0
cyl_001193,37.282699,481.570596,0.00546,0.238519,4.043072,1.0,1.0,0.0
cyl_001194,46.164705,782.437962,0.049999,0.232195,5.043946,1.0,1.0,0.0
cyl_001195,29.149147,375.839509,0.00221,0.091885,3.397634,1.0,1.0,0.0
cyl_001196,26.314525,601.871442,0.147626,0.074336,1.590969,1.0,1.0,0.0
cyl_001197,37.226932,579.563576,0.031952,0.120949,5.179027,1.0,1.0,0.0
cyl_001198,102.8769,536.174419,0.06896,0.167569,2.602882,1.0,1.0,0.0
cyl_001199,81.345111,365.557737,0.23195,0.01351,7.377415,1.0,1.0,0.0
cyl_001200,82.635555,570.165501,0.185502,0.177342,6.637858,1.0,1.0,0.0
cyl_001201,134.326011,531.443731,0.096598,0.225947,1.208219,1.0,1.0,0.0
cyl_001202,64.62979,368.220317,0.242701,0.049422,3.446693,1.0,1.0,0.0
cyl_001203,38.091738,230.684687,0.072482,0.179307,2.337775,1.0,1.0,0.0
cyl_001204,76.583571,245.681715,0.126795,0.183311,5.785388,1.0,1.0,0.0
cyl_001205,130.40798,386.4794,0.04739,0.277069,3.772675,1.0,1.0,0.0
cyl_001206,168.818281,851.076022,0.123215,0.246363,4.097559,1.0,1.0,0.0
cyl_001207,113.546004,672.919911,0.158371,0.004376,5.389778,1.0,1.0,0.0
cyl_001208,37.728836,663.893547,0.17846,0.110916,2.460106,1.0,1.0,0.0
cyl_001209,55.429261,236.488218,0.09112,0.173528,2.882097,1.0,1.0,0.0
cyl_001210,24.304347,388.59307,0.180593,0.167029,7.477901,1.0,1.0,0.0
cyl_001211,58.744936,249.692705,0.005775,0.127467,7.494109,1.0,1.0,0.0
cyl_001212,20.273297,263.17779,0.066688,0.102083,1.291064,1.0,1.0,0.0
cyl_001213,196.005222,411.340823,0.240506,0.016905,7.57309,1.0,1.0,0.0
cyl_001214,47.099731,552.23379,0.133822,0.204308,1.812533,1.0,1.0,0.0
cyl_001215,73.803895,461.400905,0.222807,0.299198,5.019069,1.0,1.0,0.0
cyl_001216,178.475141,735.215821,0.28909,0.251856,4.929171,1.0,1.0,0.0
cyl_001217,34.973642,504.601067,0.203425,0.211004,1.098696,1.0,1.0,0.0
cyl_001218,109.165776,224.440251,0.081646,0.124482,6.038198,1.0,1.0,0.0
cyl_001219,21.464614,750.353485,0.170639,0.187895,7.927925,1.0,1.0,0.0
cyl_001220,53.311711,612.427264,0.07418,0.078146,3.336548,1.0,1.0,0.0
cyl_001221,45.438053,399.799406,0.038866,0.241053,1.076386,1.0,1.0,0.0
cyl_001222,80.431178,420.896831,0.167051,0.120785,4.017447,1.0,1.0,0.0
cyl_001223,33.725617,313.147263,0.21355,0.238489,5.315009,1.0,1.0,0.0
cyl_001224,23.684659,643.237971,0.181792,0.200486,1.962247,1.0,1.0,0.0
cyl_001225,41.912373,366.794294,0.044291,0.135869,2.993945,1.0,1.0,0.0
cyl_001226,172.114807,256.828698,0.034553,0.248927,3.261712,1.0,1.0,0.0
cyl_001227,62.347547,669.003966,0.084194,0.054479,1.923071,1.0,1.0,0.0
cyl_001228,77.556998,298.052898,0.143315,0.248642,2.138759,1.0,1.0,0.0
cyl_001229,27.450877,932.050056,0.251622,0.287968,0.583009,1.0,1.0,0.0
cyl_001230,142.59406,761.908099,0.198118,0.247803,1.850915,1.0,1.0,0.0
cyl_001231,114.012223,278.358285,0.046128,0.098538,6.88635,1.0,1.0,0.0
cyl_001232,51.514926,325.243694,0.009147,0.205038,0.631856,1.0,1.0,0.0
cyl_001233,177.670155,650.053053,0.208801,0.256718,4.993679,1.0,1.0,0.0
cyl_001234,34.863521,425.354399,0.185676,0.229484,1.491395,1.0,1.0,0.0
cyl_001235,26.23352,532.538842,0.113316,0.022953,4.567125,1.0,1.0,0.0
cyl_001236,29.848479,416.833651,0.023256,0.055683,2.689738,1.0,1.0,0.0
cyl_001237,198.4884,544.552301,0.047744,0.178641,7.874063,1.0,1.0,0.0
cyl_001238,87.226969,267.267662,0.057888,0.254095,4.60126,1.0,1.0,0.0
cyl_001239,69.261312,499.677642,0.260776,0.091237,3.130957,1.0,1.0,0.0
cyl_001240,112.049314,354.202446,0.244355,0.13503,6.270627,1.0,1.0,0.0
cyl_001241,141.823567,468.996498,0.154372,0.151225,7.912094,1.0,1.0,0.0
cyl_001242,26.993125,645.867088,0.094962,0.005096,7.880312,1.0,1.0,0.0
cyl_001243,154.787771,560.269782,0.153232,0.003867,2.593984,1.0,1.0,0.0
cyl_001244,35.430648,258.365952,0.065452,0.259818,1.487097,1.0,1.0,0.0
cyl_001245,117.452572,599.129327,0.20361,0.264532,1.28705,1.0,1.0,0.0
cyl_001246,81.413143,437.508099,0.130355,0.160892,4.249199,1.0,1.0,0.0
cyl_001247,49.526116,209.795147,0.291322,0.150931,5.920166,1.0,1.0,0.0
cyl_001248,41.134778,438.492082,0.19637,0.130689,5.285973,1.0,1.0,0.0
cyl_001249,56.691216,356.591158,0.231574,0.112667,1.168162,1.0,1.0,0.0
cyl_001250,30.220665,500.472371,0.200949,0.238099,3.704111,1.0,1.0,0.0
cyl_001251,87.711083,217.260671,0.038208,0.299703,0.807502,1.0,1.0,0.0
cyl_001252,36.159296,537.373898,0.254572,0.144932,2.555554,1.0,1.0,0.0
cyl_001253,38.51457,226.635132,0.115979,0.060693,0.660926,1.0,1.0,0.0
cyl_001254,20.21382,828.636775,0.220308,0.260398,3.253985,1.0,1.0,0.0
cyl_001255,197.286189,228.602098,0.287943,0.199414,4.954737,1.0,1.0,0.0
cyl_001256,61.772416,438.759971,0.273404,0.214084,2.987856,1.0,1.0,0.0
cyl_001257,51.84168,333.203519,0.151964,0.279259,0.655889,1.0,1.0,0.0
cyl_001258,119.525938,411.000371,0.160307,0.238345,6.923589,1.0,1.0,0.0
cyl_001259,78.594489,326.559042,0.070164,0.214621,7.924551,1.0,1.0,0.0
cyl_001260,40.123558,731.311055,0.115927,0.204198,6.116712,1.0,1.0,0.0
cyl_001261,50.433405,745.288202,0.029753,0.019048,5.623632,1.0,1.0,0.0
cyl_001262,176.41428,283.655969,0.288186,0.216545,5.092069,1.0,1.0,0.0
cyl_001263,185.44219,663.126119,0.213809,0.014424,1.965785,1.0,1.0,0.0
cyl_001264,39.805231,827.270125,0.117139,0.27173,4.48706,1.0,1.0,0.0
cyl_001265,52.271815,867.655233,0.112959,0.255499,2.89829,1.0,1.0,0.0
cyl_001266,65.951809,549.98635,0.297538,0.002306,0.618212,1.0,1.0,0.0
